IATA,Centro,Nave,Tipo de Almacenamiento,Posicion,Tipo de Posicion,Division Horizontal,Piso,Pasillo,Columna,Altura,Largo,Alto,Ancho,Peso
RDI,A048,CD SARANDI NAVE 1,General,RAH013.50A,Rack,1,1,RAH,013,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH011.50A,Rack,1,1,RAH,011,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH009.50A,Rack,1,1,RAH,009,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH007.50A,Rack,1,1,RAH,007,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH003.50A,Rack,1,1,RAH,003,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH001.50A,Rack,1,1,RAH,001,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH044.50A,Rack,1,1,RAH,044,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH042.50A,Rack,1,1,RAH,042,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH040.50A,Rack,1,1,RAH,040,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH038.50A,Rack,1,1,RAH,038,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH036.50A,Rack,1,1,RAH,036,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH034.50A,Rack,1,1,RAH,034,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH032.50A,Rack,1,1,RAH,032,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH030.50A,Rack,1,1,RAH,030,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH028.50A,Rack,1,1,RAH,028,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH026.50A,Rack,1,1,RAH,026,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH024.50A,Rack,1,1,RAH,024,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH022.50A,Rack,1,1,RAH,022,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH020.50A,Rack,1,1,RAH,020,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH018.50A,Rack,1,1,RAH,018,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH016.50A,Rack,1,1,RAH,016,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH014.50A,Rack,1,1,RAH,014,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH012.50A,Rack,1,1,RAH,012,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH010.50A,Rack,1,1,RAH,010,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH008.50A,Rack,1,1,RAH,008,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH006.50A,Rack,1,1,RAH,006,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH004.50A,Rack,1,1,RAH,004,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAH002.50A,Rack,1,1,RAH,002,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI045.50A,Rack,1,1,RAI,045,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI043.50A,Rack,1,1,RAI,043,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI041.50A,Rack,1,1,RAI,041,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI039.50A,Rack,1,1,RAI,039,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI037.50A,Rack,1,1,RAI,037,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI035.50A,Rack,1,1,RAI,035,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI033.50A,Rack,1,1,RAI,033,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI031.50A,Rack,1,1,RAI,031,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI029.50A,Rack,1,1,RAI,029,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI027.50A,Rack,1,1,RAI,027,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI025.50A,Rack,1,1,RAI,025,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI023.50A,Rack,1,1,RAI,023,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI021.50A,Rack,1,1,RAI,021,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI019.50A,Rack,1,1,RAI,019,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI017.50A,Rack,1,1,RAI,017,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI015.50A,Rack,1,1,RAI,015,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI013.50A,Rack,1,1,RAI,013,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI011.50A,Rack,1,1,RAI,011,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI009.50A,Rack,1,1,RAI,009,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI007.50A,Rack,1,1,RAI,007,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI003.50A,Rack,1,1,RAI,003,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI001.50A,Rack,1,1,RAI,001,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI044.50A,Rack,1,1,RAI,044,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI042.50A,Rack,1,1,RAI,042,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI040.50A,Rack,1,1,RAI,040,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI038.50A,Rack,1,1,RAI,038,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI036.50A,Rack,1,1,RAI,036,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI034.50A,Rack,1,1,RAI,034,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI032.50A,Rack,1,1,RAI,032,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI030.50A,Rack,1,1,RAI,030,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI028.50A,Rack,1,1,RAI,028,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI026.50A,Rack,1,1,RAI,026,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI024.50A,Rack,1,1,RAI,024,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI022.50A,Rack,1,1,RAI,022,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI020.50A,Rack,1,1,RAI,020,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI018.50A,Rack,1,1,RAI,018,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI016.50A,Rack,1,1,RAI,016,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI014.50A,Rack,1,1,RAI,014,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI012.50A,Rack,1,1,RAI,012,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI010.50A,Rack,1,1,RAI,010,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI008.50A,Rack,1,1,RAI,008,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI006.50A,Rack,1,1,RAI,006,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI004.50A,Rack,1,1,RAI,004,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAI002.50A,Rack,1,1,RAI,002,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ045.50A,Rack,1,1,RAJ,045,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ043.50A,Rack,1,1,RAJ,043,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ041.50A,Rack,1,1,RAJ,041,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ039.50A,Rack,1,1,RAJ,039,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ037.50A,Rack,1,1,RAJ,037,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ035.50A,Rack,1,1,RAJ,035,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ033.50A,Rack,1,1,RAJ,033,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ031.50A,Rack,1,1,RAJ,031,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ029.50A,Rack,1,1,RAJ,029,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ027.50A,Rack,1,1,RAJ,027,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ025.50A,Rack,1,1,RAJ,025,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ023.50A,Rack,1,1,RAJ,023,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ021.50A,Rack,1,1,RAJ,021,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ019.50A,Rack,1,1,RAJ,019,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ017.50A,Rack,1,1,RAJ,017,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ015.50A,Rack,1,1,RAJ,015,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ013.50A,Rack,1,1,RAJ,013,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ011.50A,Rack,1,1,RAJ,011,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ009.50A,Rack,1,1,RAJ,009,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ007.50A,Rack,1,1,RAJ,007,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ003.50A,Rack,1,1,RAJ,003,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ001.50A,Rack,1,1,RAJ,001,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ044.50A,Rack,1,1,RAJ,044,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ042.50A,Rack,1,1,RAJ,042,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ040.50A,Rack,1,1,RAJ,040,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ038.50A,Rack,1,1,RAJ,038,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ036.50A,Rack,1,1,RAJ,036,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ034.50A,Rack,1,1,RAJ,034,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ032.50A,Rack,1,1,RAJ,032,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAJ030.50A,Rack,1,1,RAJ,030,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK045.50A,Rack,1,1,RAK,045,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK043.50A,Rack,1,1,RAK,043,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK041.50A,Rack,1,1,RAK,041,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK039.50A,Rack,1,1,RAK,039,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK037.50A,Rack,1,1,RAK,037,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK035.50A,Rack,1,1,RAK,035,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK033.50A,Rack,1,1,RAK,033,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK031.50A,Rack,1,1,RAK,031,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK044.50A,Rack,1,1,RAK,044,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK042.50A,Rack,1,1,RAK,042,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK040.50A,Rack,1,1,RAK,040,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK038.50A,Rack,1,1,RAK,038,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK036.50A,Rack,1,1,RAK,036,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK034.50A,Rack,1,1,RAK,034,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK032.50A,Rack,1,1,RAK,032,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAK030.50A,Rack,1,1,RAK,030,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL045.50A,Rack,1,1,RAL,045,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL043.50A,Rack,1,1,RAL,043,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL041.50A,Rack,1,1,RAL,041,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL039.50A,Rack,1,1,RAL,039,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL037.50A,Rack,1,1,RAL,037,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL035.50A,Rack,1,1,RAL,035,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL033.50A,Rack,1,1,RAL,033,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL031.50A,Rack,1,1,RAL,031,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL044.50A,Rack,1,1,RAL,044,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL042.50A,Rack,1,1,RAL,042,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL040.50A,Rack,1,1,RAL,040,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL038.50A,Rack,1,1,RAL,038,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL036.50A,Rack,1,1,RAL,036,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL034.50A,Rack,1,1,RAL,034,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL032.50A,Rack,1,1,RAL,032,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAL030.50A,Rack,1,1,RAL,030,50,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,E1A033.10A,Estantería,1,1,E1A,033,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A031.10A,Estantería,1,1,E1A,031,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A029.10A,Estantería,1,1,E1A,029,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A027.10A,Estantería,1,1,E1A,027,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A025.10A,Estantería,1,1,E1A,025,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A023.10A,Estantería,1,1,E1A,023,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A021.10A,Estantería,1,1,E1A,021,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A019.10A,Estantería,1,1,E1A,019,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A017.10A,Estantería,1,1,E1A,017,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A015.10A,Estantería,1,1,E1A,015,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A013.10A,Estantería,1,1,E1A,013,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A011.10A,Estantería,1,1,E1A,011,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A009.10A,Estantería,1,1,E1A,009,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A007.10A,Estantería,1,1,E1A,007,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A005.10A,Estantería,1,1,E1A,005,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A003.10A,Estantería,1,1,E1A,003,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A001.10A,Estantería,1,1,E1A,001,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A034.10A,Estantería,1,1,E1A,034,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A032.10A,Estantería,1,1,E1A,032,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A030.10A,Estantería,1,1,E1A,030,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A028.10A,Estantería,1,1,E1A,028,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A026.10A,Estantería,1,1,E1A,026,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A024.10A,Estantería,1,1,E1A,024,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A022.10A,Estantería,1,1,E1A,022,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A020.10A,Estantería,1,1,E1A,020,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A018.10A,Estantería,1,1,E1A,018,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A016.10A,Estantería,1,1,E1A,016,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A014.10A,Estantería,1,1,E1A,014,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A012.10A,Estantería,1,1,E1A,012,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A010.10A,Estantería,1,1,E1A,010,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A008.10A,Estantería,1,1,E1A,008,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A006.10A,Estantería,1,1,E1A,006,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A004.10A,Estantería,1,1,E1A,004,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1A002.10A,Estantería,1,1,E1A,002,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B033.10A,Estantería,1,1,E1B,033,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B031.10A,Estantería,1,1,E1B,031,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B029.10A,Estantería,1,1,E1B,029,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B027.10A,Estantería,1,1,E1B,027,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B025.10A,Estantería,1,1,E1B,025,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B023.10A,Estantería,1,1,E1B,023,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B021.10A,Estantería,1,1,E1B,021,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B019.10A,Estantería,1,1,E1B,019,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B017.10A,Estantería,1,1,E1B,017,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B015.10A,Estantería,1,1,E1B,015,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B013.10A,Estantería,1,1,E1B,013,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B011.10A,Estantería,1,1,E1B,011,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B009.10A,Estantería,1,1,E1B,009,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B007.10A,Estantería,1,1,E1B,007,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B005.10A,Estantería,1,1,E1B,005,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B003.10A,Estantería,1,1,E1B,003,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B001.10A,Estantería,1,1,E1B,001,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B034.10A,Estantería,1,1,E1B,034,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B032.10A,Estantería,1,1,E1B,032,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B030.10A,Estantería,1,1,E1B,030,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B028.10A,Estantería,1,1,E1B,028,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B026.10A,Estantería,1,1,E1B,026,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B024.10A,Estantería,1,1,E1B,024,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B022.10A,Estantería,1,1,E1B,022,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B020.10A,Estantería,1,1,E1B,020,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B018.10A,Estantería,1,1,E1B,018,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B016.10A,Estantería,1,1,E1B,016,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B014.10A,Estantería,1,1,E1B,014,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B012.10A,Estantería,1,1,E1B,012,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B010.10A,Estantería,1,1,E1B,010,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B008.10A,Estantería,1,1,E1B,008,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B006.10A,Estantería,1,1,E1B,006,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B004.10A,Estantería,1,1,E1B,004,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1B002.10A,Estantería,1,1,E1B,002,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C033.10A,Estantería,1,1,E1C,033,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C031.10A,Estantería,1,1,E1C,031,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C029.10A,Estantería,1,1,E1C,029,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C027.10A,Estantería,1,1,E1C,027,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C025.10A,Estantería,1,1,E1C,025,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C023.10A,Estantería,1,1,E1C,023,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C021.10A,Estantería,1,1,E1C,021,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C019.10A,Estantería,1,1,E1C,019,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C017.10A,Estantería,1,1,E1C,017,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C015.10A,Estantería,1,1,E1C,015,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C013.10A,Estantería,1,1,E1C,013,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C011.10A,Estantería,1,1,E1C,011,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C009.10A,Estantería,1,1,E1C,009,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C007.10A,Estantería,1,1,E1C,007,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C005.10A,Estantería,1,1,E1C,005,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C003.10A,Estantería,1,1,E1C,003,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C001.10A,Estantería,1,1,E1C,001,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C034.10A,Estantería,1,1,E1C,034,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C032.10A,Estantería,1,1,E1C,032,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C030.10A,Estantería,1,1,E1C,030,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C028.10A,Estantería,1,1,E1C,028,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C026.10A,Estantería,1,1,E1C,026,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C024.10A,Estantería,1,1,E1C,024,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C022.10A,Estantería,1,1,E1C,022,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C020.10A,Estantería,1,1,E1C,020,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C018.10A,Estantería,1,1,E1C,018,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C016.10A,Estantería,1,1,E1C,016,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C014.10A,Estantería,1,1,E1C,014,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C012.10A,Estantería,1,1,E1C,012,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C010.10A,Estantería,1,1,E1C,010,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C008.10A,Estantería,1,1,E1C,008,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C006.10A,Estantería,1,1,E1C,006,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C004.10A,Estantería,1,1,E1C,004,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1C002.10A,Estantería,1,1,E1C,002,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D033.10A,Estantería,1,1,E1D,033,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D031.10A,Estantería,1,1,E1D,031,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D029.10A,Estantería,1,1,E1D,029,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D027.10A,Estantería,1,1,E1D,027,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D025.10A,Estantería,1,1,E1D,025,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D023.10A,Estantería,1,1,E1D,023,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D021.10A,Estantería,1,1,E1D,021,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D019.10A,Estantería,1,1,E1D,019,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D017.10A,Estantería,1,1,E1D,017,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D015.10A,Estantería,1,1,E1D,015,10,90,45,60,90
RDI,A048,CD SARANDI NAVE 1,General,E1D013.10A,Estantería,1,1,E1D,013,10,90,45,60,90
